0.008992797
0.020317482
0.034283733
0.045861272
0.056715622
0.065001397
0.07137645
0.072005831
0.068381049
0.066639986
0.063051624
0.056792937
0.051948195
0.045452687
0.040439977
0.034639492
0.030245139
0.025864253
0.021283019
0.017917454
0.015128489
0.012287085
0.00985875
0.007999389
0.006506354
0.005540305
0.004149911
0.003185994
0.002479385
0.002503386
0.002058244
0.00145254
0.001612289
0.001498262
0.0011063
0.001478622
0.001373515
0.001266134
0.001405484
0.001334441
0.001282559
0.001379913
0.002658636
0.005910626
0.007332988
